id,單字,组词,原註,罕度
4240,檢,檢查(检查),,0
4242,广,寬廣(宽广),,0
4243,險,驚險(惊险),,0
4244,掩,掩蓋(掩盖),,0
4248,儉,節儉(节俭),,0
4250,驗,經驗(经验),,0
4256,佔,佔領(占领),,0
4257,添,添加,,0
4259,甜,甜蜜,,0
4262,兼,兼任,,0
4263,謙,謙虛(谦虚),,0
4264,嫌,嫌棄(嫌弃),,0
4266,點,點心(点心),,0
4267,歉,道歉,,0
4268,店,商店,,0
4269,墊,墊子(垫子),,0
4270,念,想念,,0
4271,帖,字帖,,0
4272,蝶,蝴蝶,,0
4273,貼,補貼(补贴),,0
4274,疊,摺疊(折叠),,0
4282,協,協助(协助),,0
4283,耽,耽誤(耽误),,0
4284,探,探索,,0
4285,貪,貪婪(贪婪),,0
4289,南,南方,,0
4291,男,男人,,0
4294,蠶,蠶絲(蚕丝),,0
4296,堪,不堪,,0
4300,含,包含,,0
4304,慘,悲慘(悲惨),,0
4305,感,感激,,0
4310,暗,黑暗,,0
4311,答,回答,,0
4312,踏,踐踏(践踏),,0
4314,納,採納(采纳),,0
4315,摺,摺疊(折叠),,0
4316,拉,拉扯,,0
4317,雜,混雜(混杂),,0
4319,鴿,鴿子(鸽子),,0
4320,閤,閤眼,閤眼,0
4321,閤,閤樓,閤樓,0
4322,閤,邊門(边门),邊門,0
4325,哈,哈欠,,0
4326,盒,盒子,,0
4327,合,合格,合格,0
4328,合,容量單位(容量单位),容量單位,0
4330,圾,垃圾,,0
4333,劍,刀劍(刀剑),,0
4334,享,享受,,0
4335,踩,踩踏,,0
4340,糕,蛋糕,,0
4341,柿,柿子,,0
4348,歪,歪曲,,0
4349,疤,傷疤(伤疤),,0
4350,污,污染,,0
4351,汽,汽車(汽车),,0
4354,棕,棕櫚(棕榈),,0
4355,撇,撇開(撇开),,0
4356,撒,撒謊(撒谎),,0
4357,撐,支撐(支撑),,0
4363,掙,掙脫(挣脱),掙脫,0
4364,掙,掙錢(挣钱),掙錢,0
4365,砍,砍伐,,0
4366,聯,聯繫(联系),,0
4367,棋,象棋,,0
4368,蹦,蹦跳,,0
4369,週,週末(周末),,0
4370,她,她們(她们),,0
4371,奶,牛奶,,0
4372,剷,剷除(铲除),,0
4373,闆,老闆(老板),,0
4375,磁,磁鐵(磁铁),,0
4377,嘩,嘩啦(哗啦),,0
4378,磚,磚頭(砖头),,0
4379,躲,躲藏,,0
4381,躺,躺下,,0
4384,嘴,嘴巴,,0
4386,間,空間(空间),空間,0
4387,間,間接(间接),間接,0
4391,餃,水餃(水饺),,0
4392,揪,揪住,,0
4393,餵,餵食(喂食),,0
4395,餡,餡餅(馅饼),,0
4397,嶄,嶄新(崭新),,0
4398,淘,淘氣(淘气),,0
4401,擦,摩擦,,0
4403,嚐,品嚐(品尝),,0
4404,擱,耽擱(耽搁),,0
4407,桿,欄杆(栏杆),,0
4408,胸,胸膛,,0
4411,挖,挖掘,,0
4412,碗,碗筷,,0
4416,碰,碰撞,,0
4418,熔,熔化,,0
4419,颳,颳風(刮风),,0
4424,您,您好,,0
4426,搬,搬運(搬运),,0
4427,噹,叮噹(叮当),,0
4428,噸,一噸(一吨),,0
4432,搞,搞亂(搞乱),,0
4435,捱,捱打(挨打),,0
4436,捆,捆綁(捆绑),,0
4438,灶,爐灶(炉灶),,0
4439,峰,山峰,,0
4440,壟,壟斷(垄断),,0
4447,摔,摔倒,,0
4449,槓,槓桿(杠杆),,0
4450,輛,車輛(车辆),,0
4451,騙,欺騙(欺骗),,0
4454,霉,黴菌(霉菌),,0
4459,錶,手錶(手表),,0
4460,崑,崑崙(昆仑),,0
4464,群,群眾(群众),,0
4465,怎,怎麼(怎么),,0
4471,嗎,嗎(吗),助詞,0
4472,嗎,嗎啡(吗啡),嗎啡,0
4476,齣,一齣(一出),,0
4477,嗓,嗓音,,0
4485,烤,燒烤(烧烤),,0
4489,塌,倒塌,,0
4490,膛,胸膛,,0
4492,辣,辣椒,,0
4493,匆,匆忙,,0
4494,睬,理睬,,0
4496,睏,發睏(发困),,0
4497,謊,說謊(说谎),,0
4498,裡,裡面(里面),,0
4499,裏,裏面(里面),,0
4500,儘,儘管(尽管),儘管,0
4501,儘,儘量(尽量),儘量,0
4502,岔,岔路,,0
4503,滾,翻滾(翻滚),,0
4504,岩,岩石,,0
4507,喂,餵食(喂食),,0
4508,喇,喇嘛,喇嘛,0
4509,喇,喇叭,喇叭,0
4510,臟,內臟(内脏),,0
4511,罈,酒罈(酒坛),,0
4514,蛋,雞蛋(鸡蛋),,0
4516,魂,靈魂(灵魂),,0
4518,啦,好啦,,0
4519,啊,好啊,,0
4521,啟,啟發(启发),,0
4522,啓,啓發(启发),,0
4532,蝴,蝴蝶,,0
4533,鬍,鬍鬚(胡须),,0
4534,懂,懂得,,0
4535,鏽,生鏽(生锈),,0
4536,糰,飯糰(饭团),,0
4537,傢,傢伙(家伙),,0
4538,伙,夥伴(伙伴),,0
4540,湧,湧現(涌现),,0
4541,燙,燙傷(烫伤),,0
4546,哪,哪裡(哪里),哪裡,0
4547,哪,天哪,天哪,0
4548,哪,哪吒,哪吒,0
4551,勾,勾劃(勾画),勾劃,0
4552,勾,勾當(勾当),勾當,0
4556,瞧,瞧見(瞧见),,0
4559,耍,玩耍,,0
4560,稿,稿件,,0
4561,另,另外,,0
4564,叼,叼著(叼着),,0
4569,螞,螞蟻(蚂蚁),螞蟻,0
4570,螞,螞蚱(蚂蚱),螞蚱,0
4571,螞,螞螂(蚂螂),螞螂,0
4572,艙,船艙(船舱),,0
4573,你,你好,,0
4574,佣,佣人,,0
4575,樣,模樣(模样),,0
4576,僞,虛僞(虚伪),,0
4577,票,車票(车票),,0
4579,颱,颱風(台风),,0
4583,褲,褲子(裤子),,0
4585,癒,痊癒(痊愈),,0
4590,倆,我倆(我俩),,0
4593,倘,倘若,,0
4594,們,我們(我们),,0
4595,濾,過濾(过滤),,0
4596,厘,釐米(厘米),,0
4597,咱,咱們(咱们),,0
4605,咐,吩咐,,0
4611,瘋,瘋狂(疯狂),,0
4613,簽,簽名(签名),,0
4614,嚷,叫嚷,,0
4616,賠,賠償(赔偿),,0
4617,窗,窗戶(窗户),,0
4619,賺,賺錢(赚钱),,0
4620,做,做飯(做饭),,0
4621,窩,鳥窩(鸟窝),,0
4625,綁,捆綁(捆绑),,0
4626,綑,綑綁(捆绑),,0
4629,殼,外殼(外壳),,0
4633,抬,抬頭(抬头),,0
4637,呆,發呆(发呆),,0
4643,卡,卡片,,0
4646,吩,吩咐,,0
4649,吊,吊掛(吊挂),,0
4651,晌,半晌,,0
4652,晒,曬太陽(晒太阳),,0
4653,壩,水壩(水坝),,0
4656,拿,拿來(拿来),,0
4658,秘,秘密,,0
4659,拆,拆開(拆开),,0
4660,爺,爺爺(爷爷),,0
4661,葡,葡萄,,0
4662,嬸,嬸嬸(婶婶),,0
4665,垃,垃圾,,0
4666,丟,丟失(丢失),,0
4668,垮,垮掉,,0
4669,菠,菠菜,,0
4673,潑,活潑(活泼),,0
4676,裙,裙子,,0
4677,皂,肥皂,,0
4679,炸,爆炸,,0
4680,甦,復甦(复苏),,0
4681,甩,甩掉,,0
4684,耗,消耗,,0
4685,狠,凶狠,,0
4687,坏,坏(坯),同「坯」,0
4688,乒,乒乓球,,0
4689,乓,乒乓球,,0
4690,么,甚麼(什么),,0
4691,趴,趴下,,0
4693,症,症狀(症状),,0
4694,趕,趕快(赶快),,0
4697,找,尋找(寻找),,0
4699,扯,拉扯,,0
4700,托,委托,,0
4703,氧,氧氣(氧气),,0
4706,煉,鍛煉(锻炼),,0
4708,煮,煮飯(煮饭),,0
4731,稼,莊稼(庄稼),,0
4763,硃,硃砂(朱砂),,0
4766,獃,發獃(发呆),,0
4767,纔,方纔(方才),,0
4776,曬,曬太陽(晒太阳),,0
4816,尸,尸體(尸体),,0
4836,澇,澇災(涝灾),,0
4846,捎,捎帶(捎带),,0
4858,鍬,鐵鍬(铁锹),,0
4881,鞦,韆鞦(千秋),,0
4910,殲,殲滅(歼灭),,0
4917,艷,鮮豔(鲜艳),,0
4951,閑,悠閒(悠闲),,0
5028,侄,姪子(侄子),,0
5068,杠,槓鈴(杠铃),,0
5069,糠,米糠,,0
5073,牀,牀鋪(床铺),,0
5094,朴,樸素(朴素),,0
5121,覈,覈實(核实),,0
5153,鬨,起鬨(起哄),,0
5157,衆,群衆(群众),,0
5173,喫,喫茶(吃茶),,0
5308,姥,天姥,天姥,0
5309,姥,姥姥,姥姥,0
5349,眯,眯眼,,0
5653,閥,軍閥(军阀),,0
5818,儁,俊傑(俊杰),,0
5838,挎,挎包,,0
6358,着,着急,,0
6360,着,着落,,0
6361,羣,羣眾(群众),,0
6396,醣,醣類(糖类),,0
6470,榘,規榘(规矩),,0
6537,竈,爐竈(炉灶),,0
6538,峯,山峯(山峰),,0
6541,麪,麪粉(面粉),,0
6551,胆,膽量(胆量),,0
6576,辟,開闢(开辟),,0
6586,着,着涼(着凉),,0
6587,着,着衫,,0
6589,為,作爲(作为),,0
6590,為,爲了(为了),,0
6611,氘,氘元素,,0
6629,个,一個(一个),,0
6630,箇,箇中(个中),,0
6652,鷄,鷄肉(鸡肉),,0
6653,柺,柺杖(拐杖),,0
6661,旣,旣然(既然),,0
6695,鎭,鎭定(镇定),,0
6697,眞,眞實(真实),,0
6705,奬,奬勵(奖励),,0
6706,墻,墻壁(墙壁),,0
6710,卽,卽使(即使),,0
6737,闇,闇淡(暗淡),,0
6870,埰,埰地(采地),,0
6919,厂,工廠(工厂),,0
6920,厂,厂部,,0
6959,冲,沖洗(冲洗),,0
6965,虫,昆蟲(昆虫),,0
7052,担,負擔(负担),,0
7083,灯,燈光(灯光),,0
7114,彫,彫刻(雕刻),,0
7115,琱,琱刻(雕刻),,0
7154,吨,一噸(一吨),,0
7204,汎,汎濫(泛滥),,0
7266,复,反復(反复),,0
7277,榦,榦材(干材),,0
7315,巩,鞏固(巩固),,0
7416,衚,衚衕(胡同),,0
7448,燬,燒燬(烧毁),,0
7449,譭,譭謗(毁谤),,0
7492,极,北極(北极),,0
7493,极,极點(极点),,0
7541,价,價格(价格),,0
7571,殭,殭屍(僵尸),,0
7576,胶,膠水(胶水),,0
7629,凈,乾凈(干净),,0
7783,腊,臘月(腊月),,0
7784,蜡,蠟燭(蜡烛),,0
7785,蜡,蜡祭,,0
7786,蜡,蜡,,0
7845,隶,奴隸(奴隶),,0
7865,帘,窗簾(窗帘),,0
7878,樑,橋樑(桥梁),,0
7909,灵,心靈(心灵),,0
7918,岭,山嶺(山岭),,0
8016,麽,甚麽(什么),,0
8060,衊,污衊(污蔑),,0
8133,孃,姑孃(姑娘),,0
8140,宁,寧靜(宁静),,0
8141,宁,宁可,,0
8227,苹,蘋果(苹果),,0
8228,凭,憑證(凭证),,0
8229,凭,凭借,,0
8245,扑,撲滅(扑灭),,0
8255,慼,憂慼(忧戚),,0
8260,旂,旂幟(旗帜),,0
8287,韆,韆鞦(千秋),,0
8390,确,確實(确实),,0
8433,洒,灑脫(洒脱),,0
8434,洒,洒落,,0
8502,瀋,瀋陽(沈阳),,0
8510,陞,陞級(升级),,0
8515,圣,聖人(圣人),,0
8534,适,適合(适合),,0
8535,适,适,,0
8558,俬,私傢(私家),,0
8625,壜,酒罈(酒坛),,0
8713,衕,衚衕(胡同),,0
8714,衕,胡同,,0
8772,袜,襪子(袜子),,0
8780,万,千萬(千万),,0
8781,翫,翫弄(玩弄),,0
8785,网,上網(上网),,0
8825,无,無論(无论),,0
8915,綫,路綫(路线),,0
8926,曏,曏日(向日),,0
8927,曏,方曏(方向),,0
8928,曏,曏來(向来),,0
8929,曏,曏往(向往),,0
9082,痒,發癢(发痒),,0
9099,葯,藥材(药材),,0
9100,葯,葯草(药草),,0
9104,叶,葉子(叶子),,0
9212,涌,洶涌(汹涌),,0
9292,园,菜園(菜园),,0
9295,愿,願望(愿望),,0
9401,鍼,鍼灸(针灸),,0
9413,証,證明(证明),,0
9450,种,種類(种类),,0
9547,鉆,鉆研(钻研),,0
9548,鉆,電鉆(电钻),,0
9589,釦,釦子(扣子),,0
9591,羣,羣眾(群众),,0
9662,醣,醣類(糖类),,0
9918,甯,姓氏,,0
9966,榘,規榘(规矩),,0
9995,强,堅強(坚强),,0
9999,强,勉強(勉强),,0
10034,户,窗戶(窗户),,0
10273,毁,銷毀(销毁),,0
10287,麫,麪粉(面粉),,0
10288,峯,山峯(山峰),,0
10290,麫,麪粉(面粉),,0
10291,峯,山峯(山峰),,0
